id_pdl,date,consommation_kwh,zone
PDL-000267,2024-07-26,9,Coteaux-Ouest
PDL-000267,2024-07-27,8.85,Coteaux-Ouest
PDL-000267,2024-07-28,9.77,Coteaux-Ouest
PDL-000267,2024-07-29,8.92,Coteaux-Ouest
PDL-000267,2024-07-30,9.62,Coteaux-Ouest
PDL-000267,2024-07-31,9.31,Coteaux-Ouest
PDL-000267,2024-08-01,8.82,Coteaux-Ouest
PDL-000267,2024-08-02,8.74,Coteaux-Ouest
PDL-000267,2024-08-03,7.95,Coteaux-Ouest
PDL-000267,2024-08-04,8.72,Coteaux-Ouest
PDL-000267,2024-08-05,8.73,Coteaux-Ouest
PDL-000267,2024-08-06,8.67,Coteaux-Ouest
PDL-000267,2024-08-07,9.27,Coteaux-Ouest
PDL-000267,2024-08-08,8.94,Coteaux-Ouest
PDL-000267,2024-08-09,9.98,Coteaux-Ouest
PDL-000267,2024-08-10,9.44,Coteaux-Ouest
PDL-000267,2024-08-11,9.9,Coteaux-Ouest
PDL-000267,2024-08-12,9.48,Coteaux-Ouest
PDL-000267,2024-08-13,7.96,Coteaux-Ouest
PDL-000267,2024-08-14,9.19,Coteaux-Ouest
PDL-000267,2024-08-15,8.81,Coteaux-Ouest
PDL-000267,2024-08-16,9.27,Coteaux-Ouest
PDL-000267,2024-08-17,9.4,Coteaux-Ouest
PDL-000267,2024-08-18,9.91,Coteaux-Ouest
PDL-000267,2024-08-19,7.47,Coteaux-Ouest
PDL-000267,2024-08-20,9.89,Coteaux-Ouest
PDL-000267,2024-08-21,9.16,Coteaux-Ouest
PDL-000267,2024-08-22,8.03,Coteaux-Ouest
PDL-000267,2024-08-23,9.86,Coteaux-Ouest
PDL-000267,2024-08-24,9.32,Coteaux-Ouest
PDL-000267,2024-08-25,9.73,Coteaux-Ouest
PDL-000267,2024-08-26,8.35,Coteaux-Ouest
PDL-000267,2024-08-27,8.29,Coteaux-Ouest
PDL-000267,2024-08-28,9.01,Coteaux-Ouest
PDL-000267,2024-08-29,9.41,Coteaux-Ouest
PDL-000267,2024-08-30,9.4,Coteaux-Ouest
PDL-000267,2024-08-31,9.6,Coteaux-Ouest
PDL-000267,2024-09-01,9.81,Coteaux-Ouest
PDL-000267,2024-09-02,8.17,Coteaux-Ouest
PDL-000267,2024-09-03,8.6,Coteaux-Ouest
PDL-000267,2024-09-04,8.37,Coteaux-Ouest
PDL-000267,2024-09-05,9.42,Coteaux-Ouest
PDL-000267,2024-09-06,9.76,Coteaux-Ouest
PDL-000267,2024-09-07,9.74,Coteaux-Ouest
PDL-000267,2024-09-08,11.12,Coteaux-Ouest
PDL-000267,2024-09-09,7.87,Coteaux-Ouest
PDL-000267,2024-09-10,8.96,Coteaux-Ouest
PDL-000267,2024-09-11,9.1,Coteaux-Ouest
PDL-000267,2024-09-12,11.11,Coteaux-Ouest
PDL-000267,2024-09-13,9.57,Coteaux-Ouest
PDL-000267,2024-09-14,10.58,Coteaux-Ouest
PDL-000267,2024-09-15,7.29,Coteaux-Ouest
PDL-000267,2024-09-16,7.72,Coteaux-Ouest
PDL-000267,2024-09-17,8.92,Coteaux-Ouest
PDL-000267,2024-09-18,9.76,Coteaux-Ouest
PDL-000267,2024-09-19,8.45,Coteaux-Ouest
PDL-000267,2024-09-20,9.79,Coteaux-Ouest
PDL-000267,2024-09-21,9.95,Coteaux-Ouest
PDL-000267,2024-09-22,10.09,Coteaux-Ouest
PDL-000267,2024-09-23,8.99,Coteaux-Ouest
PDL-000267,2024-09-24,8.72,Coteaux-Ouest
PDL-000267,2024-09-25,8.55,Coteaux-Ouest
PDL-000267,2024-09-26,8.75,Coteaux-Ouest
PDL-000267,2024-09-27,8.97,Coteaux-Ouest
PDL-000267,2024-09-28,9.88,Coteaux-Ouest
PDL-000267,2024-09-29,9.69,Coteaux-Ouest
PDL-000267,2024-09-30,9.89,Coteaux-Ouest
PDL-000267,2024-10-01,8.94,Coteaux-Ouest
PDL-000267,2024-10-02,10.21,Coteaux-Ouest
PDL-000267,2024-10-03,9.32,Coteaux-Ouest
PDL-000267,2024-10-04,9.97,Coteaux-Ouest
PDL-000267,2024-10-05,11.19,Coteaux-Ouest
PDL-000267,2024-10-06,9.25,Coteaux-Ouest
PDL-000267,2024-10-07,11.2,Coteaux-Ouest
PDL-000267,2024-10-08,8.77,Coteaux-Ouest
PDL-000267,2024-10-09,10.31,Coteaux-Ouest
PDL-000267,2024-10-10,9.81,Coteaux-Ouest
PDL-000267,2024-10-11,9.59,Coteaux-Ouest
PDL-000267,2024-10-12,9.15,Coteaux-Ouest
PDL-000267,2024-10-13,8.66,Coteaux-Ouest
PDL-000267,2024-10-14,10.58,Coteaux-Ouest
PDL-000267,2024-10-15,8.76,Coteaux-Ouest
PDL-000267,2024-10-16,10.02,Coteaux-Ouest
PDL-000267,2024-10-17,9.83,Coteaux-Ouest
PDL-000267,2024-10-18,9.14,Coteaux-Ouest
PDL-000267,2024-10-19,10.28,Coteaux-Ouest
PDL-000267,2024-10-20,10.83,Coteaux-Ouest
PDL-000267,2024-10-21,10.47,Coteaux-Ouest
PDL-000267,2024-10-22,7.19,Coteaux-Ouest
PDL-000267,2024-10-23,10.18,Coteaux-Ouest
PDL-000267,2024-10-24,10.35,Coteaux-Ouest
PDL-000267,2024-10-25,10.36,Coteaux-Ouest
PDL-000267,2024-10-26,,Coteaux-Ouest
PDL-000267,2024-10-27,9.46,Coteaux-Ouest
PDL-000267,2024-10-28,8.81,Coteaux-Ouest
PDL-000267,2024-10-29,8.96,Coteaux-Ouest
PDL-000267,2024-10-30,8.92,Coteaux-Ouest
PDL-000267,2024-10-31,10.05,Coteaux-Ouest
PDL-000267,2024-11-01,10.31,Coteaux-Ouest
PDL-000267,2024-11-02,10.46,Coteaux-Ouest
PDL-000267,2024-11-03,11.14,Coteaux-Ouest
PDL-000267,2024-11-04,7.98,Coteaux-Ouest
PDL-000267,2024-11-05,9.97,Coteaux-Ouest
PDL-000267,2024-11-06,8.93,Coteaux-Ouest
PDL-000267,2024-11-07,9.68,Coteaux-Ouest
PDL-000267,2024-11-08,10.76,Coteaux-Ouest
PDL-000267,2024-11-09,9.95,Coteaux-Ouest
PDL-000267,2024-11-10,9.81,Coteaux-Ouest
PDL-000267,2024-11-11,10.82,Coteaux-Ouest
PDL-000267,2024-11-12,9.65,Coteaux-Ouest
PDL-000267,2024-11-13,10.17,Coteaux-Ouest
PDL-000267,2024-11-14,10.03,Coteaux-Ouest
PDL-000267,2024-11-15,10.93,Coteaux-Ouest
PDL-000267,2024-11-16,9.96,Coteaux-Ouest
PDL-000267,2024-11-17,12.12,Coteaux-Ouest
PDL-000267,2024-11-18,9.76,Coteaux-Ouest
PDL-000267,2024-11-19,9.5,Coteaux-Ouest
PDL-000267,2024-11-20,10.95,Coteaux-Ouest
PDL-000267,2024-11-21,8.74,Coteaux-Ouest
PDL-000267,2024-11-22,10.22,Coteaux-Ouest
PDL-000267,2024-11-23,12.74,Coteaux-Ouest
PDL-000267,2024-11-24,10.83,Coteaux-Ouest
PDL-000267,2024-11-25,10.32,Coteaux-Ouest
PDL-000267,2024-11-26,8.42,Coteaux-Ouest
PDL-000267,2024-11-27,10.47,Coteaux-Ouest
PDL-000267,2024-11-28,,Coteaux-Ouest
PDL-000267,2024-11-29,9.65,Coteaux-Ouest
PDL-000267,2024-11-30,10.02,Coteaux-Ouest
PDL-000267,2024-12-01,10.85,Coteaux-Ouest
PDL-000267,2024-12-02,10.97,Coteaux-Ouest
PDL-000267,2024-12-03,11.61,Coteaux-Ouest
PDL-000267,2024-12-04,8.49,Coteaux-Ouest
PDL-000267,2024-12-05,9.89,Coteaux-Ouest
PDL-000267,2024-12-06,9.83,Coteaux-Ouest
PDL-000267,2024-12-07,11.4,Coteaux-Ouest
PDL-000267,2024-12-08,10.64,Coteaux-Ouest
PDL-000267,2024-12-09,10.44,Coteaux-Ouest
PDL-000267,2024-12-10,10.23,Coteaux-Ouest
PDL-000267,2024-12-11,11.04,Coteaux-Ouest
PDL-000267,2024-12-12,11.07,Coteaux-Ouest
PDL-000267,2024-12-13,10.83,Coteaux-Ouest
PDL-000267,2024-12-14,11.74,Coteaux-Ouest
PDL-000267,2024-12-15,10.61,Coteaux-Ouest
PDL-000267,2024-12-16,11.6,Coteaux-Ouest
PDL-000267,2024-12-17,10.82,Coteaux-Ouest
PDL-000267,2024-12-18,9.84,Coteaux-Ouest
PDL-000267,2024-12-19,10.51,Coteaux-Ouest
PDL-000267,2024-12-20,10.47,Coteaux-Ouest
PDL-000267,2024-12-21,10.61,Coteaux-Ouest
PDL-000267,2024-12-22,11.24,Coteaux-Ouest
PDL-000267,2024-12-23,9.81,Coteaux-Ouest
PDL-000267,2024-12-24,10.11,Coteaux-Ouest
PDL-000267,2024-12-25,10.43,Coteaux-Ouest
PDL-000267,2024-12-26,11.55,Coteaux-Ouest
PDL-000267,2024-12-27,11.49,Coteaux-Ouest
PDL-000267,2024-12-28,11.96,Coteaux-Ouest
PDL-000267,2024-12-29,10.57,Coteaux-Ouest
PDL-000267,2024-12-30,11.78,Coteaux-Ouest
PDL-000267,2024-12-31,11.31,Coteaux-Ouest
PDL-000267,2025-01-01,11.2,Coteaux-Ouest
PDL-000267,2025-01-02,10.97,Coteaux-Ouest
PDL-000267,2025-01-03,11.23,Coteaux-Ouest
PDL-000267,2025-01-04,11.99,Coteaux-Ouest
PDL-000267,2025-01-05,12.91,Coteaux-Ouest
PDL-000267,2025-01-06,10.82,Coteaux-Ouest
PDL-000267,2025-01-07,10.89,Coteaux-Ouest
PDL-000267,2025-01-08,12.75,Coteaux-Ouest
PDL-000267,2025-01-09,12.46,Coteaux-Ouest
PDL-000267,2025-01-10,11.48,Coteaux-Ouest
PDL-000267,2025-01-11,12.7,Coteaux-Ouest
PDL-000267,2025-01-12,12.31,Coteaux-Ouest
PDL-000267,2025-01-13,11.8,Coteaux-Ouest
PDL-000267,2025-01-14,11.47,Coteaux-Ouest
PDL-000267,2025-01-15,11.22,Coteaux-Ouest
PDL-000267,2025-01-16,12.3,Coteaux-Ouest
PDL-000267,2025-01-17,11.29,Coteaux-Ouest
PDL-000267,2025-01-18,12.2,Coteaux-Ouest
PDL-000267,2025-01-19,12.58,Coteaux-Ouest
PDL-000267,2025-01-20,11.06,Coteaux-Ouest
PDL-000267,2025-01-21,12.08,Coteaux-Ouest
PDL-000267,2025-01-22,12.38,Coteaux-Ouest
PDL-000267,2025-01-23,10.29,Coteaux-Ouest
PDL-000267,2025-01-24,11.56,Coteaux-Ouest
PDL-000267,2025-01-25,9.96,Coteaux-Ouest
PDL-000267,2025-01-26,11.86,Coteaux-Ouest
PDL-000267,2025-01-27,11.91,Coteaux-Ouest
PDL-000267,2025-01-28,11.09,Coteaux-Ouest
PDL-000267,2025-01-29,10.35,Coteaux-Ouest
PDL-000267,2025-01-30,11.15,Coteaux-Ouest
PDL-000267,2025-01-31,12.27,Coteaux-Ouest
PDL-000267,2025-02-01,12.98,Coteaux-Ouest
PDL-000267,2025-02-02,10.2,Coteaux-Ouest
PDL-000267,2025-02-03,10.23,Coteaux-Ouest
PDL-000267,2025-02-04,10.56,Coteaux-Ouest
PDL-000267,2025-02-05,11.61,Coteaux-Ouest
PDL-000267,2025-02-06,99,Coteaux-Ouest
PDL-000267,2025-02-07,11.1,Coteaux-Ouest
PDL-000267,2025-02-08,12.53,Coteaux-Ouest
PDL-000267,2025-02-09,12.98,Coteaux-Ouest
PDL-000267,2025-02-10,10.55,Coteaux-Ouest
PDL-000267,2025-02-11,10.15,Coteaux-Ouest
PDL-000267,2025-02-12,11.65,Coteaux-Ouest
PDL-000267,2025-02-13,10.52,Coteaux-Ouest
PDL-000267,2025-02-14,10.44,Coteaux-Ouest
PDL-000267,2025-02-15,11.94,Coteaux-Ouest
PDL-000267,2025-02-16,10.96,Coteaux-Ouest
PDL-000267,2025-02-17,10.78,Coteaux-Ouest
PDL-000267,2025-02-18,12.28,Coteaux-Ouest
PDL-000267,2025-02-19,11.71,Coteaux-Ouest
PDL-000267,2025-02-20,10.85,Coteaux-Ouest
PDL-000267,2025-02-21,10.07,Coteaux-Ouest
PDL-000267,2025-02-22,11.77,Coteaux-Ouest
PDL-000267,2025-02-23,11.89,Coteaux-Ouest
PDL-000267,2025-02-24,10.09,Coteaux-Ouest
PDL-000267,2025-02-25,10.56,Coteaux-Ouest
PDL-000267,2025-02-26,11.06,Coteaux-Ouest
PDL-000267,2025-02-27,10.58,Coteaux-Ouest
PDL-000267,2025-02-28,11.34,Coteaux-Ouest
PDL-000267,2025-03-01,12.46,Coteaux-Ouest
PDL-000267,2025-03-02,10.81,Coteaux-Ouest
PDL-000267,2025-03-03,10.74,Coteaux-Ouest
PDL-000267,2025-03-04,11.57,Coteaux-Ouest
PDL-000267,2025-03-05,9.46,Coteaux-Ouest
PDL-000267,2025-03-06,10.15,Coteaux-Ouest
PDL-000267,2025-03-07,11,Coteaux-Ouest
PDL-000267,2025-03-08,11.6,Coteaux-Ouest
PDL-000267,2025-03-09,10.23,Coteaux-Ouest
PDL-000267,2025-03-10,11.13,Coteaux-Ouest
PDL-000267,2025-03-11,10.91,Coteaux-Ouest
PDL-000267,2025-03-12,11.07,Coteaux-Ouest
PDL-000267,2025-03-13,10.05,Coteaux-Ouest
PDL-000267,2025-03-14,9.9,Coteaux-Ouest
PDL-000267,2025-03-15,9.89,Coteaux-Ouest
PDL-000267,2025-03-16,10.83,Coteaux-Ouest
PDL-000267,2025-03-17,9.3,Coteaux-Ouest
PDL-000267,2025-03-18,9.7,Coteaux-Ouest
PDL-000267,2025-03-19,10.65,Coteaux-Ouest
PDL-000267,2025-03-20,8.81,Coteaux-Ouest
PDL-000267,2025-03-21,10.3,Coteaux-Ouest
PDL-000267,2025-03-22,11.52,Coteaux-Ouest
PDL-000267,2025-03-23,10.01,Coteaux-Ouest
PDL-000267,2025-03-24,10.44,Coteaux-Ouest
PDL-000267,2025-03-25,9.16,Coteaux-Ouest
PDL-000267,2025-03-26,8.83,Coteaux-Ouest
PDL-000267,2025-03-27,9.89,Coteaux-Ouest
PDL-000267,2025-03-28,8.6,Coteaux-Ouest
PDL-000267,2025-03-29,11.55,Coteaux-Ouest
PDL-000267,2025-03-30,11.62,Coteaux-Ouest
PDL-000267,2025-03-31,10.47,Coteaux-Ouest
PDL-000267,2025-04-01,11.24,Coteaux-Ouest
PDL-000267,2025-04-02,9.86,Coteaux-Ouest
PDL-000267,2025-04-03,9.26,Coteaux-Ouest
PDL-000267,2025-04-04,9.65,Coteaux-Ouest
PDL-000267,2025-04-05,12,Coteaux-Ouest
PDL-000267,2025-04-06,11.26,Coteaux-Ouest
PDL-000267,2025-04-07,8.93,Coteaux-Ouest
PDL-000267,2025-04-08,9.91,Coteaux-Ouest
PDL-000267,2025-04-09,8.85,Coteaux-Ouest
PDL-000267,2025-04-10,9.41,Coteaux-Ouest
PDL-000267,2025-04-11,9.51,Coteaux-Ouest
PDL-000267,2025-04-12,11.61,Coteaux-Ouest
PDL-000267,2025-04-13,10.61,Coteaux-Ouest
PDL-000267,2025-04-14,9.27,Coteaux-Ouest
PDL-000267,2025-04-15,9.53,Coteaux-Ouest
PDL-000267,2025-04-16,9.61,Coteaux-Ouest
PDL-000267,2025-04-17,8.54,Coteaux-Ouest
PDL-000267,2025-04-18,10.38,Coteaux-Ouest
PDL-000267,2025-04-19,9.37,Coteaux-Ouest
PDL-000267,2025-04-20,10.43,Coteaux-Ouest
PDL-000267,2025-04-21,10.28,Coteaux-Ouest
PDL-000267,2025-04-22,9.58,Coteaux-Ouest
PDL-000267,2025-04-23,8.78,Coteaux-Ouest
PDL-000267,2025-04-24,10.18,Coteaux-Ouest
PDL-000267,2025-04-25,9.21,Coteaux-Ouest
PDL-000267,2025-04-26,11.75,Coteaux-Ouest
PDL-000267,2025-04-27,8.75,Coteaux-Ouest
PDL-000267,2025-04-28,9.83,Coteaux-Ouest
PDL-000267,2025-04-29,9.46,Coteaux-Ouest
PDL-000267,2025-04-30,,Coteaux-Ouest
PDL-000267,2025-05-01,9.62,Coteaux-Ouest
PDL-000267,2025-05-02,10.36,Coteaux-Ouest
PDL-000267,2025-05-03,9.7,Coteaux-Ouest
PDL-000267,2025-05-04,9.49,Coteaux-Ouest
PDL-000267,2025-05-05,9.75,Coteaux-Ouest
PDL-000267,2025-05-06,10.16,Coteaux-Ouest
PDL-000267,2025-05-07,8.72,Coteaux-Ouest
PDL-000267,2025-05-08,7.93,Coteaux-Ouest
PDL-000267,2025-05-09,9.28,Coteaux-Ouest
PDL-000267,2025-05-10,10.65,Coteaux-Ouest
PDL-000267,2025-05-11,10.14,Coteaux-Ouest
PDL-000267,2025-05-12,9.02,Coteaux-Ouest
PDL-000267,2025-05-13,7.6,Coteaux-Ouest
PDL-000267,2025-05-14,7.94,Coteaux-Ouest
PDL-000267,2025-05-15,7.6,Coteaux-Ouest
PDL-000267,2025-05-16,8.17,Coteaux-Ouest
PDL-000267,2025-05-17,9.87,Coteaux-Ouest
PDL-000267,2025-05-18,11.15,Coteaux-Ouest
PDL-000267,2025-05-19,8.91,Coteaux-Ouest
PDL-000267,2025-05-20,9.17,Coteaux-Ouest
PDL-000267,2025-05-21,9.61,Coteaux-Ouest
PDL-000267,2025-05-22,10.52,Coteaux-Ouest
PDL-000267,2025-05-23,8.39,Coteaux-Ouest
PDL-000267,2025-05-24,9.52,Coteaux-Ouest
PDL-000267,2025-05-25,10.96,Coteaux-Ouest
PDL-000267,2025-05-26,7.88,Coteaux-Ouest
PDL-000267,2025-05-27,9.34,Coteaux-Ouest
PDL-000267,2025-05-28,9,Coteaux-Ouest
PDL-000267,2025-05-29,8.98,Coteaux-Ouest
PDL-000267,2025-05-30,9.95,Coteaux-Ouest
PDL-000267,2025-05-31,9.46,Coteaux-Ouest
PDL-000267,2025-06-01,10.08,Coteaux-Ouest
PDL-000267,2025-06-02,9.15,Coteaux-Ouest
PDL-000267,2025-06-03,8.35,Coteaux-Ouest
PDL-000267,2025-06-04,8.56,Coteaux-Ouest
PDL-000267,2025-06-05,9.28,Coteaux-Ouest
PDL-000267,2025-06-06,9.86,Coteaux-Ouest
PDL-000267,2025-06-07,8.97,Coteaux-Ouest
PDL-000267,2025-06-08,9.99,Coteaux-Ouest
PDL-000267,2025-06-09,9.34,Coteaux-Ouest
PDL-000267,2025-06-10,8.02,Coteaux-Ouest
PDL-000267,2025-06-11,9.36,Coteaux-Ouest
PDL-000267,2025-06-12,8.08,Coteaux-Ouest
PDL-000267,2025-06-13,8.34,Coteaux-Ouest
PDL-000267,2025-06-14,9.82,Coteaux-Ouest
PDL-000267,2025-06-15,9.2,Coteaux-Ouest
PDL-000267,2025-06-16,9.96,Coteaux-Ouest
PDL-000267,2025-06-17,8.41,Coteaux-Ouest
PDL-000267,2025-06-18,9.54,Coteaux-Ouest
PDL-000267,2025-06-19,9.07,Coteaux-Ouest
PDL-000267,2025-06-20,8.53,Coteaux-Ouest
PDL-000267,2025-06-21,10.59,Coteaux-Ouest
PDL-000267,2025-06-22,9.67,Coteaux-Ouest
PDL-000267,2025-06-23,8.98,Coteaux-Ouest
PDL-000267,2025-06-24,9.09,Coteaux-Ouest
PDL-000267,2025-06-25,8.13,Coteaux-Ouest
PDL-000267,2025-06-26,8.78,Coteaux-Ouest
PDL-000267,2025-06-27,8.14,Coteaux-Ouest
PDL-000267,2025-06-28,10.58,Coteaux-Ouest
PDL-000267,2025-06-29,9.42,Coteaux-Ouest
PDL-000267,2025-06-30,10.08,Coteaux-Ouest
PDL-000267,2025-07-01,9.06,Coteaux-Ouest
PDL-000267,2025-07-02,9.32,Coteaux-Ouest
PDL-000267,2025-07-03,8.62,Coteaux-Ouest
PDL-000267,2025-07-04,8.82,Coteaux-Ouest
PDL-000267,2025-07-05,10.81,Coteaux-Ouest
PDL-000267,2025-07-06,10.21,Coteaux-Ouest
PDL-000267,2025-07-07,8.89,Coteaux-Ouest
PDL-000267,2025-07-08,8.74,Coteaux-Ouest
PDL-000267,2025-07-09,9.51,Coteaux-Ouest
PDL-000267,2025-07-10,8.18,Coteaux-Ouest
PDL-000267,2025-07-11,9.58,Coteaux-Ouest
PDL-000267,2025-07-12,8.51,Coteaux-Ouest
PDL-000267,2025-07-13,9.81,Coteaux-Ouest
PDL-000267,2025-07-14,9.15,Coteaux-Ouest
PDL-000267,2025-07-15,9.47,Coteaux-Ouest
PDL-000267,2025-07-16,9.71,Coteaux-Ouest
PDL-000267,2025-07-17,9.03,Coteaux-Ouest
PDL-000267,2025-07-18,9.14,Coteaux-Ouest
PDL-000267,2025-07-19,9.33,Coteaux-Ouest
PDL-000267,2025-07-20,10.61,Coteaux-Ouest
PDL-000267,2025-07-21,9.39,Coteaux-Ouest
PDL-000267,2025-07-22,8.41,Coteaux-Ouest
PDL-000267,2025-07-23,8.49,Coteaux-Ouest
PDL-000267,2025-07-24,7.65,Coteaux-Ouest
PDL-000267,2025-07-25,8.87,Coteaux-Ouest
PDL-000267,2025-07-26,10.17,Coteaux-Ouest
PDL-000267,2025-07-27,7.33,Coteaux-Ouest
PDL-000267,2025-07-28,7.9,Coteaux-Ouest
PDL-000267,2025-07-29,8.67,Coteaux-Ouest
PDL-000267,2025-07-30,8.7,Coteaux-Ouest
PDL-000267,2025-07-31,8.35,Coteaux-Ouest
PDL-000267,2025-08-01,9.17,Coteaux-Ouest
PDL-000267,2025-08-02,9.04,Coteaux-Ouest
PDL-000267,2025-08-03,9.9,Coteaux-Ouest
PDL-000267,2025-08-04,9.9,Coteaux-Ouest
PDL-000267,2025-08-05,8.07,Coteaux-Ouest
PDL-000267,2025-08-06,8.79,Coteaux-Ouest
PDL-000267,2025-08-07,9.04,Coteaux-Ouest
PDL-000267,2025-08-08,10.03,Coteaux-Ouest
PDL-000267,2025-08-09,10.12,Coteaux-Ouest
PDL-000267,2025-08-10,9.22,Coteaux-Ouest
PDL-000267,2025-08-11,7.51,Coteaux-Ouest
PDL-000267,2025-08-12,8.61,Coteaux-Ouest
PDL-000267,2025-08-13,9.5,Coteaux-Ouest
PDL-000267,2025-08-14,8.84,Coteaux-Ouest
PDL-000267,2025-08-15,9.19,Coteaux-Ouest
PDL-000267,2025-08-16,10.41,Coteaux-Ouest
PDL-000267,2025-08-17,9.31,Coteaux-Ouest
PDL-000267,2025-08-18,7.99,Coteaux-Ouest
PDL-000267,2025-08-19,9.86,Coteaux-Ouest
PDL-000267,2025-08-20,9.33,Coteaux-Ouest
PDL-000267,2025-08-21,8.9,Coteaux-Ouest
PDL-000267,2025-08-22,8.08,Coteaux-Ouest
PDL-000267,2025-08-23,8.53,Coteaux-Ouest
PDL-000267,2025-08-24,9.31,Coteaux-Ouest
PDL-000267,2025-08-25,8.91,Coteaux-Ouest
PDL-000267,2025-08-26,8.47,Coteaux-Ouest
PDL-000267,2025-08-27,9.26,Coteaux-Ouest
PDL-000267,2025-08-28,9.86,Coteaux-Ouest
PDL-000267,2025-08-29,9.06,Coteaux-Ouest
PDL-000267,2025-08-30,9.89,Coteaux-Ouest
PDL-000267,2025-08-31,10.21,Coteaux-Ouest
PDL-000267,2025-09-01,10.09,Coteaux-Ouest
PDL-000267,2025-09-02,9.53,Coteaux-Ouest
PDL-000267,2025-09-03,9.18,Coteaux-Ouest
PDL-000267,2025-09-04,9.38,Coteaux-Ouest
PDL-000267,2025-09-05,9,Coteaux-Ouest
PDL-000267,2025-09-06,11.44,Coteaux-Ouest
PDL-000267,2025-09-07,9.75,Coteaux-Ouest
PDL-000267,2025-09-08,10.36,Coteaux-Ouest
PDL-000267,2025-09-09,9.63,Coteaux-Ouest
PDL-000267,2025-09-10,8.89,Coteaux-Ouest
PDL-000267,2025-09-11,8.92,Coteaux-Ouest
PDL-000267,2025-09-12,9.56,Coteaux-Ouest
PDL-000267,2025-09-13,9.14,Coteaux-Ouest
PDL-000267,2025-09-14,9.83,Coteaux-Ouest
PDL-000267,2025-09-15,10.08,Coteaux-Ouest
PDL-000267,2025-09-16,9.38,Coteaux-Ouest
PDL-000267,2025-09-17,8.42,Coteaux-Ouest
PDL-000267,2025-09-18,9.25,Coteaux-Ouest
PDL-000267,2025-09-19,8.79,Coteaux-Ouest
PDL-000267,2025-09-20,9.69,Coteaux-Ouest
PDL-000267,2025-09-21,9.55,Coteaux-Ouest
PDL-000267,2025-09-22,8.24,Coteaux-Ouest
PDL-000267,2025-09-23,9.32,Coteaux-Ouest
PDL-000267,2025-09-24,9.76,Coteaux-Ouest
PDL-000267,2025-09-25,7.89,Coteaux-Ouest
PDL-000267,2025-09-26,9.18,Coteaux-Ouest
PDL-000267,2025-09-27,10.43,Coteaux-Ouest
PDL-000267,2025-09-28,10.3,Coteaux-Ouest
PDL-000267,2025-09-29,9.85,Coteaux-Ouest
PDL-000267,2025-09-30,8.58,Coteaux-Ouest
PDL-000267,2025-10-01,10.39,Coteaux-Ouest
PDL-000267,2025-10-02,10.25,Coteaux-Ouest
PDL-000267,2025-10-03,10.16,Coteaux-Ouest
PDL-000267,2025-10-04,9.54,Coteaux-Ouest
PDL-000267,2025-10-05,10.06,Coteaux-Ouest
PDL-000267,2025-10-06,10.45,Coteaux-Ouest
PDL-000267,2025-10-07,9.62,Coteaux-Ouest
PDL-000267,2025-10-08,8.62,Coteaux-Ouest
PDL-000267,2025-10-09,9.22,Coteaux-Ouest
PDL-000267,2025-10-10,9.27,Coteaux-Ouest
PDL-000267,2025-10-11,10.4,Coteaux-Ouest
PDL-000267,2025-10-12,,Coteaux-Ouest
PDL-000267,2025-10-13,10.73,Coteaux-Ouest
PDL-000267,2025-10-14,10.91,Coteaux-Ouest
PDL-000267,2025-10-15,10.68,Coteaux-Ouest
PDL-000267,2025-10-16,10.89,Coteaux-Ouest
PDL-000267,2025-10-17,9.8,Coteaux-Ouest
PDL-000267,2025-10-18,10.58,Coteaux-Ouest
PDL-000267,2025-10-19,10.69,Coteaux-Ouest
PDL-000267,2025-10-20,9.15,Coteaux-Ouest
PDL-000267,2025-10-21,10.66,Coteaux-Ouest
PDL-000267,2025-10-22,8.87,Coteaux-Ouest
PDL-000267,2025-10-23,9.41,Coteaux-Ouest
PDL-000267,2025-10-24,9.6,Coteaux-Ouest
PDL-000267,2025-10-25,9.74,Coteaux-Ouest
PDL-000267,2025-10-26,10.47,Coteaux-Ouest
PDL-000267,2025-10-27,11.09,Coteaux-Ouest
PDL-000267,2025-10-28,10.67,Coteaux-Ouest
PDL-000267,2025-10-29,9.2,Coteaux-Ouest
PDL-000267,2025-10-30,9.78,Coteaux-Ouest
PDL-000267,2025-10-31,10.31,Coteaux-Ouest
PDL-000267,2025-11-01,10.04,Coteaux-Ouest
PDL-000267,2025-11-02,11.4,Coteaux-Ouest
PDL-000267,2025-11-03,10.35,Coteaux-Ouest
PDL-000267,2025-11-04,10.13,Coteaux-Ouest
PDL-000267,2025-11-05,8.9,Coteaux-Ouest
PDL-000267,2025-11-06,11.36,Coteaux-Ouest
PDL-000267,2025-11-07,10.33,Coteaux-Ouest
PDL-000267,2025-11-08,11.21,Coteaux-Ouest
PDL-000267,2025-11-09,11.85,Coteaux-Ouest
PDL-000267,2025-11-10,11.21,Coteaux-Ouest
PDL-000267,2025-11-11,11.16,Coteaux-Ouest
PDL-000267,2025-11-12,11.68,Coteaux-Ouest
PDL-000267,2025-11-13,11.18,Coteaux-Ouest
PDL-000267,2025-11-14,11.36,Coteaux-Ouest
PDL-000267,2025-11-15,12.39,Coteaux-Ouest
PDL-000267,2025-11-16,12.33,Coteaux-Ouest
PDL-000267,2025-11-17,11.02,Coteaux-Ouest
PDL-000267,2025-11-18,9.42,Coteaux-Ouest
PDL-000267,2025-11-19,9.56,Coteaux-Ouest
PDL-000267,2025-11-20,11,Coteaux-Ouest
